TransactionID,Date,AccountID,DeptID,CustomerID,ProductID,Amount,Quantity,Currency,Type,InvoiceID
240,2023-10-15,110,5,15.0,3.0,6712.93,10.0,CAD,Revenue,INV-231015-240
241,2023-10-15,200,3,,3.0,-1891.86,,CAD,Expense,
242,2023-10-22,100,1,19.0,2.0,4782.04,29.0,USD,Revenue,INV-231022-242
243,2023-10-22,200,3,,2.0,-2448.28,,USD,Expense,
244,2025-05-10,100,6,9.0,4.0,639.93,27.0,CAD,Revenue,INV-250510-244
245,2025-05-10,200,3,,4.0,-178.21,,CAD,Expense,
246,2024-12-31,100,3,9.0,1.0,4135.13,21.0,CAD,Revenue,INV-241231-246
247,2024-12-31,200,3,,1.0,-1692.95,,CAD,Expense,
248,2024-12-31,210,2,,,-4067.25,,CAD,Expense,
249,2025-07-15,110,1,9.0,3.0,16152.23,20.0,EUR,Revenue,INV-250715-249
250,2025-07-15,200,3,,3.0,-4431.57,,EUR,Expense,
251,2025-11-07,100,6,14.0,1.0,9191.53,37.0,CAD,Revenue,INV-251107-251
252,2025-11-07,200,3,,1.0,-4971.99,,CAD,Expense,
253,2024-11-21,110,2,4.0,3.0,51927.11,44.0,EUR,Revenue,INV-241121-253
254,2024-11-21,200,3,,3.0,-17714.11,,EUR,Expense,
255,2025-10-19,110,3,6.0,3.0,5578.26,5.0,CAD,Revenue,INV-251019-255
256,2025-10-19,200,3,,3.0,-1468.3,,CAD,Expense,
257,2025-10-19,210,2,,,-2648.5,,CAD,Expense,
258,2024-06-11,100,6,12.0,1.0,8132.2,42.0,USD,Revenue,INV-240611-258
259,2024-06-11,200,3,,1.0,-3575.74,,USD,Expense,
260,2024-11-27,100,3,12.0,2.0,3132.68,20.0,USD,Revenue,INV-241127-260
261,2024-11-27,200,3,,2.0,-1694.15,,USD,Expense,
262,2024-01-24,100,2,12.0,1.0,1704.95,17.0,EUR,Revenue,INV-240124-262
263,2024-01-24,200,3,,1.0,-702.96,,EUR,Expense,
264,2024-02-10,110,1,14.0,5.0,14705.34,43.0,CAD,Revenue,INV-240210-264
265,2024-02-10,200,3,,5.0,-4854.4,,CAD,Expense,
266,2024-04-15,100,1,7.0,2.0,7574.2,41.0,EUR,Revenue,INV-240415-266
267,2024-04-15,200,3,,2.0,-4304.09,,EUR,Expense,
268,2023-05-19,110,3,4.0,3.0,23778.96,29.0,CAD,Revenue,INV-230519-268
269,2023-05-19,200,3,,3.0,-6214.66,,CAD,Expense,
270,2024-06-12,100,5,16.0,2.0,4798.56,38.0,CAD,Revenue,INV-240612-270
271,2024-06-12,200,3,,2.0,-2566.01,,CAD,Expense,
272,2024-05-03,110,2,4.0,5.0,15185.18,21.0,CAD,Revenue,INV-240503-272
273,2024-05-03,200,3,,5.0,-5180.56,,CAD,Expense,
274,2024-12-07,100,3,7.0,4.0,1234.31,27.0,CAD,Revenue,INV-241207-274
275,2024-12-07,200,3,,4.0,-429.76,,CAD,Expense,
276,2023-09-03,110,1,3.0,3.0,6372.73,21.0,CAD,Revenue,INV-230903-276
277,2023-09-03,200,3,,3.0,-2152.79,,CAD,Expense,
278,2025-06-18,100,4,17.0,1.0,4213.56,44.0,CAD,Revenue,INV-250618-278
279,2025-06-18,200,3,,1.0,-2431.1,,CAD,Expense,
280,2024-11-15,100,2,1.0,4.0,2001.11,34.0,CAD,Revenue,INV-241115-280
281,2024-11-15,200,3,,4.0,-627.94,,CAD,Expense,
282,2025-01-07,100,2,7.0,4.0,1768.81,35.0,EUR,Revenue,INV-250107-282
283,2025-01-07,200,3,,4.0,-500.54,,EUR,Expense,
284,2024-03-05,100,5,16.0,4.0,1742.97,37.0,CAD,Revenue,INV-240305-284
285,2024-03-05,200,3,,4.0,-485.0,,CAD,Expense,
286,2024-03-05,210,2,,,-4350.95,,CAD,Expense,
287,2025-11-20,110,3,12.0,3.0,1926.52,5.0,CAD,Revenue,INV-251120-287
288,2025-11-20,200,3,,3.0,-658.77,,CAD,Expense,
289,2023-01-06,110,1,3.0,5.0,20614.11,33.0,USD,Revenue,INV-230106-289
290,2023-01-06,200,3,,5.0,-5237.0,,USD,Expense,
291,2024-06-13,100,3,17.0,2.0,665.82,3.0,CAD,Revenue,INV-240613-291
292,2024-06-13,200,3,,2.0,-393.93,,CAD,Expense,
293,2023-07-31,110,6,5.0,5.0,12763.0,11.0,USD,Revenue,INV-230731-293
294,2023-07-31,200,3,,5.0,-4152.34,,USD,Expense,
295,2025-01-25,100,5,4.0,4.0,172.23,4.0,CAD,Revenue,INV-250125-295
296,2025-01-25,200,3,,4.0,-50.38,,CAD,Expense,
297,2025-07-19,100,2,9.0,1.0,1988.38,16.0,CAD,Revenue,INV-250719-297
298,2025-07-19,200,3,,1.0,-939.29,,CAD,Expense,
299,2023-07-27,110,2,15.0,5.0,8321.68,20.0,CAD,Revenue,INV-230727-299
300,2023-07-27,200,3,,5.0,-2534.8,,CAD,Expense,
301,2025-03-15,110,2,5.0,3.0,48576.53,46.0,EUR,Revenue,INV-250315-301
302,2025-03-15,200,3,,3.0,-13564.07,,EUR,Expense,
303,2024-04-14,110,1,13.0,3.0,1458.87,2.0,CAD,Revenue,INV-240414-303
304,2024-04-14,200,3,,3.0,-438.24,,CAD,Expense,
305,2023-09-07,100,2,20.0,2.0,5030.07,45.0,CAD,Revenue,INV-230907-305
306,2023-09-07,200,3,,2.0,-2771.77,,CAD,Expense,
1,2023-12-17,110,5,20.0,3.0,21502.76,19.0,CAD,Revenue,INV-231217-1
2,2023-12-17,200,3,,3.0,-5802.06,,CAD,Expense,
3,2024-04-04,110,1,15.0,5.0,17579.52,27.0,CAD,Revenue,INV-240404-3
4,2024-04-04,200,3,,5.0,-5921.87,,CAD,Expense,
5,2025-08-09,110,2,4.0,3.0,17897.68,21.0,CAD,Revenue,INV-250809-5
6,2025-08-09,200,3,,3.0,-6009.58,,CAD,Expense,
7,2025-07-30,110,4,12.0,3.0,30891.42,46.0,USD,Revenue,INV-250730-7
8,2025-07-30,200,3,,3.0,-8905.38,,USD,Expense,
9,2025-08-16,110,5,12.0,5.0,44824.36,39.0,CAD,Revenue,INV-250816-9
10,2025-08-16,200,3,,5.0,-13393.43,,CAD,Expense,
11,2024-02-15,100,3,9.0,2.0,251.09,2.0,CAD,Revenue,INV-240215-11
12,2024-02-15,200,3,,2.0,-101.6,,CAD,Expense,
13,2024-02-01,110,2,4.0,3.0,15372.89,48.0,CAD,Revenue,INV-240201-13
14,2024-02-01,200,3,,3.0,-5237.51,,CAD,Expense,
15,2023-02-05,110,1,15.0,3.0,27870.46,34.0,CAD,Revenue,INV-230205-15
16,2023-02-05,200,3,,3.0,-8692.59,,CAD,Expense,
17,2024-04-02,100,3,4.0,1.0,4827.28,25.0,USD,Revenue,INV-240402-17
18,2024-04-02,200,3,,1.0,-2467.67,,USD,Expense,
19,2025-02-10,100,5,15.0,2.0,2140.21,11.0,CAD,Revenue,INV-250210-19
20,2025-02-10,200,3,,2.0,-1231.12,,CAD,Expense,
21,2024-08-30,110,6,6.0,5.0,11241.68,12.0,CAD,Revenue,INV-240830-21
22,2024-08-30,200,3,,5.0,-3800.62,,CAD,Expense,
23,2024-11-20,100,3,6.0,4.0,774.97,30.0,CAD,Revenue,INV-241120-23
24,2024-11-20,200,3,,4.0,-198.97,,CAD,Expense,
25,2025-06-10,110,4,20.0,3.0,11568.6,37.0,CAD,Revenue,INV-250610-25
26,2025-06-10,200,3,,3.0,-3723.68,,CAD,Expense,
27,2025-08-10,100,3,10.0,4.0,1240.73,24.0,USD,Revenue,INV-250810-27
28,2025-08-10,200,3,,4.0,-420.85,,USD,Expense,
29,2024-04-09,110,5,4.0,5.0,40570.83,39.0,CAD,Revenue,INV-240409-29
30,2024-04-09,200,3,,5.0,-12867.23,,CAD,Expense,
31,2024-08-27,100,6,6.0,2.0,1776.55,15.0,CAD,Revenue,INV-240827-31
32,2024-08-27,200,3,,2.0,-791.44,,CAD,Expense,
33,2024-03-05,110,4,1.0,5.0,2367.74,6.0,CAD,Revenue,INV-240305-33
34,2024-03-05,200,3,,5.0,-758.95,,CAD,Expense,
35,2024-01-06,110,4,8.0,3.0,43875.0,38.0,CAD,Revenue,INV-240106-35
36,2024-01-06,200,3,,3.0,-11595.21,,CAD,Expense,
37,2025-08-18,100,2,11.0,1.0,10911.43,48.0,CAD,Revenue,INV-250818-37
38,2025-08-18,200,3,,1.0,-6503.89,,CAD,Expense,
39,2025-12-07,100,4,1.0,2.0,1492.96,9.0,CAD,Revenue,INV-251207-39
40,2025-12-07,200,3,,2.0,-816.3,,CAD,Expense,
41,2025-12-10,100,3,20.0,2.0,9638.23,45.0,USD,Revenue,INV-251210-41
42,2025-12-10,200,3,,2.0,-4283.11,,USD,Expense,
43,2024-06-26,110,6,1.0,3.0,7839.85,8.0,CAD,Revenue,INV-240626-43
44,2024-06-26,200,3,,3.0,-2128.53,,CAD,Expense,
45,2025-06-02,110,3,6.0,5.0,8885.23,25.0,CAD,Revenue,INV-250602-45
46,2025-06-02,200,3,,5.0,-2843.47,,CAD,Expense,
47,2024-06-06,100,5,12.0,2.0,676.47,4.0,USD,Revenue,INV-240606-47
48,2024-06-06,200,3,,2.0,-328.55,,USD,Expense,
49,2024-02-25,110,3,12.0,3.0,10203.97,32.0,USD,Revenue,INV-240225-49
50,2024-02-25,200,3,,3.0,-3086.63,,USD,Expense,
51,2025-04-16,100,3,2.0,4.0,1898.44,47.0,CAD,Revenue,INV-250416-51
52,2025-04-16,200,3,,4.0,-494.11,,CAD,Expense,
53,2024-04-01,100,2,4.0,2.0,9114.77,37.0,CAD,Revenue,INV-240401-53
54,2024-04-01,200,3,,2.0,-4096.17,,CAD,Expense,
55,2024-11-12,100,2,16.0,2.0,2076.55,12.0,USD,Revenue,INV-241112-55
56,2024-11-12,200,3,,2.0,-1165.78,,USD,Expense,
57,2025-09-26,110,1,16.0,5.0,3503.08,3.0,CAD,Revenue,INV-250926-57
58,2025-09-26,200,3,,5.0,-1033.73,,CAD,Expense,
59,2024-06-21,110,2,17.0,5.0,44000.36,40.0,CAD,Revenue,INV-240621-59
60,2024-06-21,200,3,,5.0,-15299.68,,CAD,Expense,
61,2025-10-04,110,6,3.0,5.0,41755.74,38.0,CAD,Revenue,INV-251004-61
62,2025-10-04,200,3,,5.0,-10561.48,,CAD,Expense,
63,2025-12-19,100,5,2.0,2.0,3268.64,35.0,CAD,Revenue,INV-251219-63
64,2025-12-19,200,3,,2.0,-1797.69,,CAD,Expense,
65,2025-12-19,210,2,,,-2486.74,,CAD,Expense,
66,2024-11-10,100,5,19.0,2.0,7322.97,48.0,CAD,Revenue,INV-241110-66
67,2024-11-10,200,3,,2.0,-4355.83,,CAD,Expense,
68,2025-01-12,100,4,13.0,2.0,9060.06,37.0,USD,Revenue,INV-250112-68
69,2025-01-12,200,3,,2.0,-4180.87,,USD,Expense,
70,2025-09-11,100,4,8.0,2.0,3162.28,21.0,CAD,Revenue,INV-250911-70
71,2025-09-11,200,3,,2.0,-1849.67,,CAD,Expense,
72,2023-11-24,100,6,11.0,4.0,36.85,1.0,EUR,Revenue,INV-231124-72
73,2023-11-24,200,3,,4.0,-9.32,,EUR,Expense,
74,2024-08-06,110,3,7.0,5.0,9619.27,9.0,CAD,Revenue,INV-240806-74
75,2024-08-06,200,3,,5.0,-2790.67,,CAD,Expense,
76,2025-04-30,100,3,17.0,2.0,2844.69,17.0,CAD,Revenue,INV-250430-76
77,2025-04-30,200,3,,2.0,-1386.14,,CAD,Expense,
78,2023-10-17,100,6,19.0,1.0,748.94,3.0,CAD,Revenue,INV-231017-78
79,2023-10-17,200,3,,1.0,-415.91,,CAD,Expense,
80,2024-09-22,110,3,19.0,5.0,4862.34,13.0,USD,Revenue,INV-240922-80
81,2024-09-22,200,3,,5.0,-1664.33,,USD,Expense,
82,2024-08-07,100,1,15.0,4.0,1073.83,30.0,EUR,Revenue,INV-240807-82
83,2024-08-07,200,3,,4.0,-314.26,,EUR,Expense,
84,2024-09-02,110,4,5.0,5.0,12236.73,14.0,USD,Revenue,INV-240902-84
85,2024-09-02,200,3,,5.0,-3178.93,,USD,Expense,
86,2024-02-13,100,2,11.0,4.0,2586.98,48.0,CAD,Revenue,INV-240213-86
87,2024-02-13,200,3,,4.0,-859.08,,CAD,Expense,
88,2024-12-20,100,6,11.0,1.0,4721.42,47.0,USD,Revenue,INV-241220-88
89,2024-12-20,200,3,,1.0,-2527.54,,USD,Expense,
90,2025-09-18,100,4,3.0,4.0,180.46,4.0,USD,Revenue,INV-250918-90
91,2025-09-18,200,3,,4.0,-58.23,,USD,Expense,
92,2024-10-04,110,3,10.0,5.0,6399.54,12.0,CAD,Revenue,INV-241004-92
93,2024-10-04,200,3,,5.0,-2214.24,,CAD,Expense,
94,2025-08-09,100,1,12.0,4.0,963.65,20.0,CAD,Revenue,INV-250809-94
95,2025-08-09,200,3,,4.0,-290.18,,CAD,Expense,
96,2025-05-23,100,5,15.0,1.0,3351.03,22.0,CAD,Revenue,INV-250523-96
97,2025-05-23,200,3,,1.0,-1685.78,,CAD,Expense,
98,2025-04-20,100,4,14.0,4.0,1721.39,31.0,CAD,Revenue,INV-250420-98
99,2025-04-20,200,3,,4.0,-471.9,,CAD,Expense,
100,2025-04-20,210,2,,,-2074.44,,CAD,Expense,
101,2023-07-07,100,1,6.0,1.0,9685.65,45.0,CAD,Revenue,INV-230707-101
102,2023-07-07,200,3,,1.0,-5587.24,,CAD,Expense,
103,2024-01-06,100,4,10.0,1.0,4511.32,22.0,CAD,Revenue,INV-240106-103
104,2024-01-06,200,3,,1.0,-1821.75,,CAD,Expense,
105,2024-10-15,100,2,4.0,2.0,4939.54,27.0,CAD,Revenue,INV-241015-105
106,2024-10-15,200,3,,2.0,-2025.11,,CAD,Expense,
107,2024-08-21,100,4,6.0,4.0,445.03,11.0,CAD,Revenue,INV-240821-107
108,2024-08-21,200,3,,4.0,-119.69,,CAD,Expense,
109,2024-08-21,210,2,,,-3299.15,,CAD,Expense,
110,2024-10-13,110,2,15.0,5.0,2805.88,6.0,CAD,Revenue,INV-241013-110
111,2024-10-13,200,3,,5.0,-854.74,,CAD,Expense,
112,2025-12-08,110,3,20.0,3.0,14533.03,15.0,CAD,Revenue,INV-251208-112
113,2025-12-08,200,3,,3.0,-3875.63,,CAD,Expense,
114,2025-12-08,210,2,,,-4741.24,,CAD,Expense,
115,2025-08-25,110,4,9.0,3.0,16644.65,29.0,CAD,Revenue,INV-250825-115
116,2025-08-25,200,3,,3.0,-4408.67,,CAD,Expense,
117,2023-12-18,100,4,7.0,4.0,518.64,15.0,CAD,Revenue,INV-231218-117
118,2023-12-18,200,3,,4.0,-149.5,,CAD,Expense,
119,2023-11-21,100,3,2.0,1.0,131.85,1.0,USD,Revenue,INV-231121-119
120,2023-11-21,200,3,,1.0,-60.32,,USD,Expense,
121,2023-06-23,110,5,6.0,5.0,9677.81,13.0,CAD,Revenue,INV-230623-121
122,2023-06-23,200,3,,5.0,-2627.99,,CAD,Expense,
123,2024-01-27,110,6,3.0,3.0,22882.16,48.0,CAD,Revenue,INV-240127-123
124,2024-01-27,200,3,,3.0,-6544.59,,CAD,Expense,
125,2025-06-26,100,4,3.0,4.0,655.13,30.0,CAD,Revenue,INV-250626-125
126,2025-06-26,200,3,,4.0,-185.19,,CAD,Expense,
127,2025-06-09,100,3,3.0,1.0,2927.73,31.0,USD,Revenue,INV-250609-127
128,2025-06-09,200,3,,1.0,-1505.92,,USD,Expense,
129,2025-05-02,110,1,18.0,3.0,21570.13,28.0,CAD,Revenue,INV-250502-129
130,2025-05-02,200,3,,3.0,-5954.72,,CAD,Expense,
131,2025-07-03,100,5,10.0,2.0,4480.46,18.0,USD,Revenue,INV-250703-131
132,2025-07-03,200,3,,2.0,-1858.35,,USD,Expense,
133,2024-10-08,100,1,8.0,1.0,3428.36,18.0,USD,Revenue,INV-241008-133
134,2024-10-08,200,3,,1.0,-1783.82,,USD,Expense,
135,2024-08-09,110,4,3.0,5.0,11796.38,10.0,CAD,Revenue,INV-240809-135
136,2024-08-09,200,3,,5.0,-3171.39,,CAD,Expense,
137,2024-08-09,210,2,,,-1390.06,,CAD,Expense,
138,2023-04-02,110,4,20.0,5.0,57781.27,49.0,USD,Revenue,INV-230402-138
139,2023-04-02,200,3,,5.0,-15009.63,,USD,Expense,
140,2025-05-30,110,1,11.0,3.0,28840.22,31.0,CAD,Revenue,INV-250530-140
141,2025-05-30,200,3,,3.0,-9715.47,,CAD,Expense,
142,2025-11-28,100,6,6.0,4.0,68.63,2.0,USD,Revenue,INV-251128-142
143,2025-11-28,200,3,,4.0,-20.37,,USD,Expense,
144,2023-10-08,100,3,6.0,1.0,7725.65,41.0,USD,Revenue,INV-231008-144
145,2023-10-08,200,3,,1.0,-4260.52,,USD,Expense,
146,2024-01-07,110,6,10.0,3.0,15896.72,41.0,CAD,Revenue,INV-240107-146
147,2024-01-07,200,3,,3.0,-4212.21,,CAD,Expense,
148,2024-05-28,100,1,11.0,1.0,5617.07,24.0,CAD,Revenue,INV-240528-148
149,2024-05-28,200,3,,1.0,-2300.02,,CAD,Expense,
150,2025-05-15,100,6,12.0,4.0,1923.76,44.0,CAD,Revenue,INV-250515-150
151,2025-05-15,200,3,,4.0,-629.61,,CAD,Expense,
152,2023-08-08,110,5,6.0,3.0,4093.64,4.0,CAD,Revenue,INV-230808-152
153,2023-08-08,200,3,,3.0,-1273.72,,CAD,Expense,
154,2024-04-24,100,5,6.0,1.0,1810.34,19.0,EUR,Revenue,INV-240424-154
155,2024-04-24,200,3,,1.0,-859.14,,EUR,Expense,
156,2025-12-06,110,6,18.0,3.0,23418.29,26.0,CAD,Revenue,INV-251206-156
157,2025-12-06,200,3,,3.0,-7914.3,,CAD,Expense,
158,2023-04-28,110,3,13.0,5.0,3392.39,3.0,CAD,Revenue,INV-230428-158
159,2023-04-28,200,3,,5.0,-944.22,,CAD,Expense,
160,2023-11-22,100,1,7.0,1.0,165.72,2.0,CAD,Revenue,INV-231122-160
161,2023-11-22,200,3,,1.0,-98.02,,CAD,Expense,
162,2025-12-11,100,3,3.0,4.0,939.07,44.0,CAD,Revenue,INV-251211-162
163,2025-12-11,200,3,,4.0,-257.92,,CAD,Expense,
164,2025-05-07,110,5,11.0,5.0,49845.55,45.0,CAD,Revenue,INV-250507-164
165,2025-05-07,200,3,,5.0,-17328.56,,CAD,Expense,
166,2025-07-23,100,5,18.0,4.0,710.88,12.0,CAD,Revenue,INV-250723-166
167,2025-07-23,200,3,,4.0,-243.33,,CAD,Expense,
168,2025-02-21,100,1,2.0,1.0,2696.5,19.0,CAD,Revenue,INV-250221-168
169,2025-02-21,200,3,,1.0,-1515.23,,CAD,Expense,
170,2024-02-19,110,3,12.0,5.0,3807.91,4.0,CAD,Revenue,INV-240219-170
171,2024-02-19,200,3,,5.0,-1332.51,,CAD,Expense,
172,2023-04-17,100,5,5.0,1.0,142.77,1.0,USD,Revenue,INV-230417-172
173,2023-04-17,200,3,,1.0,-59.25,,USD,Expense,
174,2023-05-25,100,6,5.0,1.0,169.17,1.0,CAD,Revenue,INV-230525-174
175,2023-05-25,200,3,,1.0,-85.72,,CAD,Expense,
176,2023-05-25,210,2,,,-3616.48,,CAD,Expense,
177,2023-11-07,100,1,14.0,4.0,806.09,23.0,CAD,Revenue,INV-231107-177
178,2023-11-07,200,3,,4.0,-223.67,,CAD,Expense,
179,2024-05-07,100,3,3.0,2.0,10378.99,45.0,CAD,Revenue,INV-240507-179
180,2024-05-07,200,3,,2.0,-4764.58,,CAD,Expense,
1,2024-12-16,110,5,10.0,5.0,10918.43,23.0,USD,Revenue,INV-241216-1
2,2024-12-16,200,3,,5.0,-3453.63,,USD,Expense,
3,2024-12-16,210,2,,,-1977.09,,USD,Expense,
4,2024-05-12,110,1,4.0,3.0,26650.1,25.0,CAD,Revenue,INV-240512-4
5,2024-05-12,200,3,,3.0,-8531.45,,CAD,Expense,
6,2024-04-06,100,1,10.0,4.0,2164.01,49.0,CAD,Revenue,INV-240406-6
7,2024-04-06,200,3,,4.0,-618.39,,CAD,Expense,
8,2024-01-11,100,2,8.0,4.0,821.44,18.0,CAD,Revenue,INV-240111-8
9,2024-01-11,200,3,,4.0,-252.29,,CAD,Expense,
10,2023-09-19,110,2,16.0,5.0,6738.93,17.0,USD,Revenue,INV-230919-10
11,2023-09-19,200,3,,5.0,-2157.62,,USD,Expense,
12,2024-11-27,100,1,12.0,2.0,6082.83,48.0,CAD,Revenue,INV-241127-12
13,2024-11-27,200,3,,2.0,-3526.4,,CAD,Expense,
14,2024-11-27,210,2,,,-3429.2,,CAD,Expense,
15,2025-04-30,110,4,1.0,3.0,26656.66,31.0,CAD,Revenue,INV-250430-15
16,2025-04-30,200,3,,3.0,-8593.0,,CAD,Expense,
17,2025-12-15,110,5,1.0,3.0,12901.23,25.0,USD,Revenue,INV-251215-17
18,2025-12-15,200,3,,3.0,-3409.26,,USD,Expense,
19,2024-08-16,110,2,15.0,3.0,11499.94,10.0,CAD,Revenue,INV-240816-19
20,2024-08-16,200,3,,3.0,-3041.92,,CAD,Expense,
21,2023-12-10,100,6,6.0,4.0,2380.4,46.0,CAD,Revenue,INV-231210-21
22,2023-12-10,200,3,,4.0,-675.8,,CAD,Expense,
23,2023-01-06,110,4,7.0,3.0,13188.92,25.0,USD,Revenue,INV-230106-23
24,2023-01-06,200,3,,3.0,-3882.09,,USD,Expense,
25,2025-08-02,110,1,15.0,3.0,3632.6,11.0,USD,Revenue,INV-250802-25
26,2025-08-02,200,3,,3.0,-1190.51,,USD,Expense,
27,2024-05-28,110,1,2.0,3.0,55939.98,47.0,CAD,Revenue,INV-240528-27
28,2024-05-28,200,3,,3.0,-16435.58,,CAD,Expense,
29,2023-05-31,110,3,16.0,3.0,14437.17,48.0,USD,Revenue,INV-230531-29
30,2023-05-31,200,3,,3.0,-4842.24,,USD,Expense,
31,2024-09-08,110,3,1.0,5.0,9200.0,13.0,EUR,Revenue,INV-240908-31
32,2024-09-08,200,3,,5.0,-3010.35,,EUR,Expense,
33,2025-01-08,100,1,18.0,2.0,5504.45,27.0,CAD,Revenue,INV-250108-33
34,2025-01-08,200,3,,2.0,-2577.71,,CAD,Expense,
35,2025-01-08,210,2,,,-874.4,,CAD,Expense,
36,2023-12-26,110,6,2.0,5.0,18524.64,16.0,USD,Revenue,INV-231226-36
37,2023-12-26,200,3,,5.0,-5843.7,,USD,Expense,
38,2023-05-28,100,2,18.0,4.0,542.15,14.0,CAD,Revenue,INV-230528-38
39,2023-05-28,200,3,,4.0,-165.76,,CAD,Expense,
40,2025-05-16,110,5,14.0,5.0,23334.44,25.0,CAD,Revenue,INV-250516-40
41,2025-05-16,200,3,,5.0,-7321.95,,CAD,Expense,
42,2024-07-24,100,2,16.0,2.0,5399.61,27.0,CAD,Revenue,INV-240724-42
43,2024-07-24,200,3,,2.0,-2592.04,,CAD,Expense,
44,2024-09-02,110,3,5.0,3.0,2043.2,2.0,CAD,Revenue,INV-240902-44
45,2024-09-02,200,3,,3.0,-711.24,,CAD,Expense,
46,2024-08-01,110,2,3.0,3.0,15866.57,36.0,CAD,Revenue,INV-240801-46
47,2024-08-01,200,3,,3.0,-4408.33,,CAD,Expense,
48,2024-08-01,210,2,,,-4518.61,,CAD,Expense,
49,2024-07-31,100,2,19.0,2.0,2052.02,23.0,USD,Revenue,INV-240731-49
50,2024-07-31,200,3,,2.0,-934.38,,USD,Expense,
51,2023-01-26,110,6,4.0,5.0,6108.52,16.0,USD,Revenue,INV-230126-51
52,2023-01-26,200,3,,5.0,-2052.58,,USD,Expense,
53,2024-08-06,100,2,2.0,4.0,475.67,17.0,CAD,Revenue,INV-240806-53
54,2024-08-06,200,3,,4.0,-163.39,,CAD,Expense,
55,2024-02-15,110,3,6.0,5.0,24021.38,35.0,CAD,Revenue,INV-240215-55
56,2024-02-15,200,3,,5.0,-7622.99,,CAD,Expense,
57,2024-09-30,100,4,12.0,1.0,139.63,1.0,EUR,Revenue,INV-240930-57
58,2024-09-30,200,3,,1.0,-67.01,,EUR,Expense,
59,2023-07-27,100,4,9.0,2.0,7536.44,39.0,CAD,Revenue,INV-230727-59
60,2023-07-27,200,3,,2.0,-3717.71,,CAD,Expense,
61,2023-10-26,100,1,20.0,1.0,1592.3,8.0,CAD,Revenue,INV-231026-61
62,2023-10-26,200,3,,1.0,-901.32,,CAD,Expense,
63,2025-06-07,110,4,8.0,3.0,8102.6,12.0,CAD,Revenue,INV-250607-63
64,2025-06-07,200,3,,3.0,-2220.85,,CAD,Expense,
65,2025-07-25,100,6,20.0,1.0,161.77,1.0,EUR,Revenue,INV-250725-65
66,2025-07-25,200,3,,1.0,-72.32,,EUR,Expense,
67,2025-09-10,110,6,19.0,5.0,50144.43,43.0,USD,Revenue,INV-250910-67
68,2025-09-10,200,3,,5.0,-12765.63,,USD,Expense,
69,2023-04-19,110,2,7.0,3.0,16185.96,42.0,USD,Revenue,INV-230419-69
70,2023-04-19,200,3,,3.0,-5180.19,,USD,Expense,
71,2023-04-19,210,2,,,-521.06,,USD,Expense,
72,2025-01-13,110,5,5.0,5.0,13798.11,13.0,EUR,Revenue,INV-250113-72
73,2025-01-13,200,3,,5.0,-4790.95,,EUR,Expense,
74,2023-10-12,110,1,10.0,5.0,22365.92,36.0,USD,Revenue,INV-231012-74
75,2023-10-12,200,3,,5.0,-7104.04,,USD,Expense,
76,2025-08-15,100,6,3.0,1.0,3828.16,16.0,CAD,Revenue,INV-250815-76
77,2025-08-15,200,3,,1.0,-2280.86,,CAD,Expense,
78,2023-02-02,100,1,7.0,2.0,9695.64,43.0,CAD,Revenue,INV-230202-78
79,2023-02-02,200,3,,2.0,-3979.32,,CAD,Expense,
80,2024-12-20,110,5,18.0,5.0,20792.8,27.0,CAD,Revenue,INV-241220-80
81,2024-12-20,200,3,,5.0,-7159.11,,CAD,Expense,
82,2023-10-27,100,3,12.0,2.0,6155.07,43.0,EUR,Revenue,INV-231027-82
83,2023-10-27,200,3,,2.0,-2504.21,,EUR,Expense,
84,2024-05-09,100,4,2.0,2.0,1361.26,15.0,CAD,Revenue,INV-240509-84
85,2024-05-09,200,3,,2.0,-656.14,,CAD,Expense,
86,2023-02-27,100,3,17.0,4.0,1055.88,33.0,CAD,Revenue,INV-230227-86
87,2023-02-27,200,3,,4.0,-308.59,,CAD,Expense,
88,2025-12-21,110,6,6.0,3.0,25628.18,25.0,CAD,Revenue,INV-251221-88
89,2025-12-21,200,3,,3.0,-6947.26,,CAD,Expense,
90,2025-06-13,100,5,16.0,2.0,1442.51,14.0,CAD,Revenue,INV-250613-90
91,2025-06-13,200,3,,2.0,-767.83,,CAD,Expense,
92,2023-08-19,100,5,14.0,1.0,4280.1,18.0,CAD,Revenue,INV-230819-92
93,2023-08-19,200,3,,1.0,-2152.43,,CAD,Expense,
94,2025-07-12,100,3,15.0,4.0,829.94,31.0,USD,Revenue,INV-250712-94
95,2025-07-12,200,3,,4.0,-282.06,,USD,Expense,
96,2025-12-16,100,1,20.0,2.0,3193.66,30.0,CAD,Revenue,INV-251216-96
97,2025-12-16,200,3,,2.0,-1490.94,,CAD,Expense,
98,2025-12-16,210,2,,,-3428.72,,CAD,Expense,
99,2024-09-22,110,2,3.0,5.0,28948.68,42.0,USD,Revenue,INV-240922-99
100,2024-09-22,200,3,,5.0,-10106.66,,USD,Expense,
101,2024-09-22,210,2,,,-1510.32,,USD,Expense,
102,2024-07-21,110,5,9.0,3.0,2658.45,6.0,USD,Revenue,INV-240721-102
103,2024-07-21,200,3,,3.0,-779.86,,USD,Expense,
104,2023-07-01,110,4,17.0,5.0,45285.3,39.0,CAD,Revenue,INV-230701-104
105,2023-07-01,200,3,,5.0,-11680.38,,CAD,Expense,
